Plotname;Plotid;Corner;Status;Location;Longitude;Latitude;utm_x;utm_y
AEG38;A32042;SE;EP;Grassland;9.42559063020646;48.4393189111748;531476.639313232;5365218.04640923
AEG38;A32042;SW;EP;Grassland;9.42491163759354;48.4393189111748;531426.42119846;5365217.76751467
AEG39;A32195;NE;EP;Grassland;9.42602211966206;48.3944433026252;531536.294895398;5360230.13911154
AEG39;A32195;NW;EP;Grassland;9.42534373213794;48.3944433026252;531486.077354947;5360229.86013094
AEG39;A32195;SE;EP;Grassland;9.42602211966206;48.3939928521748;531536.573271391;5360180.0701263
AEG39;A32195;SW;EP;Grassland;9.42534373213794;48.3939928521748;531486.355287647;5360179.79114518
AEG40;A53417;NE;EP;Grassland;9.56690196126555;48.4100224339252;541952.079426541;5362029.3756589
AEG40;A53417;NW;EP;Grassland;9.56622336593445;48.4100224339252;541901.861967021;5362029.00425535
AEG40;A53417;SE;EP;Grassland;9.56690196126555;48.4095719834748;541952.449952557;5361979.30666347
AEG40;A53417;SW;EP;Grassland;9.56622336593445;48.4095719834748;541902.232049484;5361978.93525923
AEG41;A28088;NE;EP;Grassland;9.39882516584921;48.3701698331252;529537.084424352;5357521.23498261
AEG41;A28088;NW;EP;Grassland;9.39814710175079;48.3701698331252;529486.86693362;5357520.97392514
AEG41;A28088;SE;EP;Grassland;9.39882516584921;48.3697193826748;529537.344929359;5357471.16618865
AEG41;A28088;SW;EP;Grassland;9.39814710175079;48.3697193826748;529487.126995717;5357470.90513071
AEG42;A24657;NE;EP;Grassland;9.37635714380086;48.3982137968252;527857.792212465;5360629.99281691
AEG42;A24657;NW;EP;Grassland;9.37567870599914;48.3982137968252;527807.574625552;5360629.74637172
AEG42;A24657;SE;EP;Grassland;9.37635714380086;48.3977633463748;527858.038149538;5360579.9237633
AEG42;A24657;SW;EP;Grassland;9.37567870599914;48.3977633463748;527807.820119277;5360579.67731765
AEG43;A49542;NE;EP;Grassland;9.54235664625913;48.4136480723252;540132.821571334;5362419.22621659
AEG43;A49542;NW;EP;Grassland;9.54167800254087;48.4136480723252;540082.604077071;5362418.87088423
AEG43;A49542;SE;EP;Grassland;9.54235664625913;48.4131976218748;540133.176073899;5362369.15716534
AEG43;A49542;SW;EP;Grassland;9.54167800254087;48.4131976218748;540082.958136029;5362368.80183232
AEG44;A33605;NE;EP;Grassland;9.43533598756336;48.3782210184252;532235.995799049;5358430.85909255
AEG44;A33605;NW;EP;Grassland;9.43465781623664;48.3782210184252;532185.778312261;5358430.57407959
AEG44;A33605;SE;EP;Grassland;9.43533598756336;48.3777705679748;532236.280188867;5358380.79025554
AEG44;A33605;SW;EP;Grassland;9.43465781623664;48.3777705679748;532186.06225904;5358380.50524205
AEG45;A37099;NE;EP;Grassland;9.45829194930556;48.4015585586252;533920.33329962;5361034.80659364
AEG45;A37099;NW;EP;Grassland;9.45761346689444;48.4015585586252;533870.115764318;5361034.50643039
AEG45;A37099;SE;EP;Grassland;9.45829194930556;48.4011081081748;533920.632795825;5360984.73757201
AEG45;A37099;SW;EP;Grassland;9.45761346689444;48.4011081081748;533870.414817116;5360984.43740821
AEG46;A33626;NE;EP;Grassland;9.43522801261877;48.3971966483252;532216.021400386;5360540.01198659
AEG46;A33626;NW;EP;Grassland;9.43454958838123;48.3971966483252;532165.80385913;5360539.72696031
AEG46;A33626;SE;EP;Grassland;9.43522801261877;48.3967461978748;532216.305804254;5360489.94298447
AEG46;A33626;SW;EP;Grassland;9.43454958838123;48.3967461978748;532166.087819661;5360489.65795767
AEG47;A35283;NE;EP;Grassland;9.44649656962492;48.4194559957252;533035.709049205;5363019.01306676
AEG47;A35283;NW;EP;Grassland;9.44581784837508;48.4194559957252;532985.491453104;5363018.7205537
AEG47;A35283;SE;EP;Grassland;9.44649656962492;48.4190055452748;533036.000918617;5362968.94388001
AEG47;A35283;SW;EP;Grassland;9.44581784837508;48.4190055452748;532985.782878829;5362968.65136641
AEG48;A43134;NE;EP;Grassland;9.49900905389582;48.4220728949252;536919.134413018;5363333.87142824
AEG48;A43134;NW;EP;Grassland;9.49833029770419;48.4220728949252;536868.916854165;5363333.54447189
AEG48;A43134;SE;EP;Grassland;9.49900905389582;48.4216224444748;536919.460623933;5363283.80226338
AEG48;A43134;SW;EP;Grassland;9.49833029770419;48.4216224444748;536869.242621347;5363283.47530643
AEG49;A43953;NE;EP;Grassland;9.50496238131151;48.4569844246252;537333.998162848;5367217.31000869
AEG49;A43953;NW;EP;Grassland;9.50428315848848;48.4569844246252;537283.780509954;5367216.97896954
AEG49;A43953;SE;EP;Grassland;9.50496238131151;48.4565339741748;537334.328446102;5367167.24054627
AEG49;A43953;SW;EP;Grassland;9.50428315848848;48.4565339741748;537284.110348926;5367166.9095065
AEG50;A38525;NE;EP;Grassland;9.46798800493666;48.4058810979252;534635.047038622;5361519.6090748
AEG50;A38525;NW;EP;Grassland;9.46730946486334;48.4058810979252;534584.829499011;5361519.30253549
AEG50;A38525;SE;EP;Grassland;9.46798800493666;48.4054306474748;534635.352892194;5361469.54002364
AEG50;A38525;SW;EP;Grassland;9.46730946486334;48.4054306474748;534585.134909107;5361469.23348377
AEW01;A18422;NE;VIP;Forest;9.33508967014752;48.4785236154504;524764.131778409;5369542.58003829
AEW01;A18422;NW;VIP;Forest;9.33373065385248;48.4785236154504;524663.69653401;5369542.14114394
AEW01;A18422;SE;VIP;Forest;9.33508967014752;48.4776227145495;524764.57026678;5369442.44048278
AEW01;A18422;SW;VIP;Forest;9.33373065385248;48.4776227145495;524664.133243979;5369442.00158677
AEW02;A20965;NE;VIP;Forest;9.35212883999987;48.3804409269504;526073.504140163;5358645.95663565
AEW02;A20965;NW;VIP;Forest;9.35077244420013;48.3804409269504;525973.069481195;5358645.49607856
