Plotname;Plotid;Corner;Status;Location;Longitude;Latitude;utm_x;utm_y
HEW12;H22701;NE;VIP;Forest;10.4559003113605;51.1011385505504;601935.371979557;5662079.99272311
HEW12;H22701;NW;VIP;Forest;10.4544656500395;51.1011385505504;601834.928207629;5662078.00693025
HEW12;H22701;SE;VIP;Forest;10.4559003113605;51.1002376496496;601937.35349233;5661979.81421152
HEW12;H22701;SW;VIP;Forest;10.4544656500395;51.1002376496496;601836.907767219;5661977.82840523
HEW13;H302;NE;EP;Forest;10.3136662497899;51.2430944118504;591695.186991923;5677678.25791193
HEW13;H302;NW;EP;Forest;10.3122271652101;51.2430944118504;591594.741267132;5677676.46268047
HEW13;H302;SE;EP;Forest;10.3136662497899;51.2421935109496;591696.978481918;5677578.07581744
HEW13;H302;SW;EP;Forest;10.3122271652101;51.2421935109496;591596.530794133;5677576.28057356
HEW14;H306;NE;EP;Forest;10.2588731758331;51.3666143944504;587635.126178692;5691347.18149737
HEW14;H306;NW;EP;Forest;10.2574302129669;51.3666143944504;587534.679385832;5691345.45822192
HEW14;H306;SE;EP;Forest;10.2588731758331;51.3657134935496;587636.845930744;5691246.99691642
HEW14;H306;SW;EP;Forest;10.2574302129669;51.3657134935496;587536.397166219;5691245.2736288
HEW15;H87;NE;EP;Forest;10.3908808642552;51.2055276239504;597163.695904997;5673600.00202324
HEW15;H87;NW;EP;Forest;10.3894429537448;51.2055276239504;597063.251045118;5673598.10218998
HEW15;H87;SE;EP;Forest;10.3908808642552;51.2046267230496;597165.591712123;5673499.82122413
HEW15;H87;SW;EP;Forest;10.3894429537448;51.2046267230496;597065.14489181;5673497.9213778
HEW16;H58;NE;EP;Forest;10.3661844787585;51.1836108075504;595483.829271936;5671130.47875919
HEW16;H58;NW;EP;Forest;10.3647472520415;51.1836108075504;595383.384293024;5671128.61326089
HEW16;H58;SE;EP;Forest;10.3661844787585;51.1827099066496;595485.690829104;5671030.29809359
HEW16;H58;SW;EP;Forest;10.3647472520415;51.1827099066496;595385.243891326;5671028.43258251
HEW17;H130;NE;EP;Forest;10.2276240176018;51.2832640264505;585614.891888538;5682041.37441357
HEW17;H130;NW;EP;Forest;10.2261836747982;51.2832640264505;585514.445245425;5682039.69590935
HEW17;H130;SE;EP;Forest;10.2276240176018;51.2823631255496;585616.566967492;5681941.19094055
HEW17;H130;SW;EP;Forest;10.2261836747982;51.2823631255496;585516.11835864;5681939.51242464
HEW18;H637;NE;EP;Forest;10.3661770131232;51.3374173786504;595165.145560473;5688234.0571305
HEW18;H637;NW;EP;Forest;10.3647349694768;51.3374173786504;595064.699852118;5688232.18761016
HEW18;H637;SE;EP;Forest;10.3661770131232;51.3365164777496;595167.011167512;5688133.87396745
